Date,Terminal,Product,TGP_Excluding_GST,GST,TGP_Including_GST
21/07/2026,Cairns,PREDIS,184.23,18.42,202.65
21/07/2026,Port Alma,DIS,181.27,18.13,199.39
21/07/2026,Adelaide,ULP,148.31,14.83,163.14
21/07/2026,Adelaide,E10,145.67,14.57,160.24
21/07/2026,Adelaide,P95,157.31,15.73,173.04
21/07/2026,Adelaide,P98,171.63,17.16,188.79
21/07/2026,Adelaide,DIS,177.28,17.73,195.01
21/07/2026,Adelaide,PREDIS,179.28,17.93,197.21
21/07/2026,Perth,ULP,150.68,15.07,165.74
21/07/2026,Perth,E10,,,
21/07/2026,Perth,P95,161.33,16.13,177.46
21/07/2026,Perth,P98,176.04,17.60,193.64
21/07/2026,Perth,DIS,178.33,17.83,196.16
21/07/2026,Perth,PREDIS,180.33,18.03,198.36
21/07/2026,Darwin,ULP,154.66,15.47,170.13
21/07/2026,Darwin,E10,,,
21/07/2026,Darwin,P95,165.14,16.51,181.65
21/07/2026,Darwin,P98,,,
21/07/2026,Darwin,DIS,180.77,18.08,198.85
21/07/2026,Darwin,PREDIS,182.77,18.28,201.05
21/07/2026,Bell Bay,ULP,154.37,15.44,169.81
21/07/2026,Bell Bay,E10,156.08,15.61,171.69
21/07/2026,Bell Bay,P95,164.31,16.43,180.74
21/07/2026,Bell Bay,P98,167.77,16.78,184.55
21/07/2026,Bell Bay,DIS,185.27,18.53,203.80
21/07/2026,Bell Bay,PREDIS,187.27,18.73,206.00
21/07/2026,Broome,ULP,180.22,18.02,198.24
21/07/2026,Broome,E10,,,
21/07/2026,Broome,P95,189.98,19.00,208.98
21/07/2026,Broome,P98,,,
21/07/2026,Broome,DIS,188.34,18.83,207.17
22/07/2026,Hastings,ULP,152.19,15.22,167.41
22/07/2026,Hastings,E10,152.16,15.22,167.38
22/07/2026,Hastings,P95,166.28,16.63,182.91
22/07/2026,Hastings,P98,173.41,17.34,190.75
22/07/2026,Hastings,DIS,183.63,18.36,202.00
22/07/2026,Hastings,PREDIS,185.63,18.56,204.20
22/07/2026,Yarraville,ULP,155.85,15.58,171.43
22/07/2026,Yarraville,E10,154.88,15.49,170.37
22/07/2026,Yarraville,P95,167.52,16.75,184.27
22/07/2026,Yarraville,P98,173.64,17.36,191.01
22/07/2026,Yarraville,DIS,186.14,18.61,204.75
22/07/2026,Yarraville,PREDIS,188.14,18.81,206.95
22/07/2026,Sydney,ULP,151.45,15.14,166.59
22/07/2026,Sydney,E10,151.33,15.13,166.46
22/07/2026,Sydney,P95,166.88,16.69,183.57
22/07/2026,Sydney,P98,174.93,17.49,192.43
22/07/2026,Sydney,DIS,183.83,18.38,202.22
22/07/2026,Sydney,PREDIS,185.83,18.58,204.42
22/07/2026,Brisbane,ULP,153.97,15.40,169.36
22/07/2026,Brisbane,E10,151.51,15.15,166.66
22/07/2026,Brisbane,P95,164.37,16.44,180.81
22/07/2026,Brisbane,P98,178.23,17.82,196.05
22/07/2026,Brisbane,DIS,184.91,18.49,203.41
22/07/2026,Brisbane,PREDIS,186.91,18.69,205.61
22/07/2026,Brisbane,B5,188.56,18.86,207.42
22/07/2026,Gladstone,ULP,159.52,15.95,175.47
22/07/2026,Gladstone,E10,158.81,15.88,174.69
22/07/2026,Gladstone,P95,161.75,16.17,177.92
22/07/2026,Gladstone,P98,,,
22/07/2026,Gladstone,DIS,184.09,18.41,202.50
22/07/2026,Gladstone,PREDIS,186.09,18.61,204.70
22/07/2026,Mackay,ULP,159.36,15.94,175.30
22/07/2026,Mackay,E10,161.18,16.12,177.30
22/07/2026,Mackay,P95,163.10,16.31,179.41
22/07/2026,Mackay,P98,166.03,16.60,182.63
22/07/2026,Mackay,DIS,184.58,18.46,203.04
22/07/2026,Mackay,PREDIS,186.58,18.66,205.24
22/07/2026,Townsville,ULP,159.38,15.94,175.32
22/07/2026,Townsville,E10,160.38,16.04,176.42
22/07/2026,Townsville,P95,171.51,17.15,188.66
22/07/2026,Townsville,P98,188.82,18.88,207.70
22/07/2026,Townsville,DIS,186.75,18.68,205.43
22/07/2026,Townsville,PREDIS,188.75,18.88,207.63
22/07/2026,Cairns,ULP,158.37,15.84,174.21
22/07/2026,Cairns,E10,161.82,16.18,178.01
22/07/2026,Cairns,P95,167.59,16.76,184.35
22/07/2026,Cairns,P98,,,
22/07/2026,Cairns,DIS,185.05,18.51,203.56
22/07/2026,Cairns,PREDIS,187.05,18.71,205.76
22/07/2026,Port Alma,DIS,184.09,18.41,202.50
22/07/2026,Adelaide,ULP,150.39,15.04,165.43
22/07/2026,Adelaide,E10,147.74,14.77,162.51
22/07/2026,Adelaide,P95,159.55,15.96,175.51
22/07/2026,Adelaide,P98,173.91,17.39,191.30
22/07/2026,Adelaide,DIS,180.11,18.01,198.12
22/07/2026,Adelaide,PREDIS,182.11,18.21,200.32
22/07/2026,Perth,ULP,152.76,15.28,168.04
22/07/2026,Perth,E10,,,
22/07/2026,Perth,P95,163.58,16.36,179.93
22/07/2026,Perth,P98,178.31,17.83,196.15
22/07/2026,Perth,DIS,181.16,18.12,199.28
22/07/2026,Perth,PREDIS,183.16,18.32,201.48
22/07/2026,Darwin,ULP,156.75,15.68,172.43
22/07/2026,Darwin,E10,,,
22/07/2026,Darwin,P95,167.42,16.74,184.16
22/07/2026,Darwin,P98,,,
22/07/2026,Darwin,DIS,183.60,18.36,201.96
22/07/2026,Darwin,PREDIS,185.60,18.56,204.16
22/07/2026,Bell Bay,ULP,156.45,15.65,172.10
22/07/2026,Bell Bay,E10,158.14,15.81,173.95
22/07/2026,Bell Bay,P95,166.56,16.66,183.22
22/07/2026,Bell Bay,P98,170.03,17.00,187.04
22/07/2026,Bell Bay,DIS,188.09,18.81,206.89
22/07/2026,Bell Bay,PREDIS,190.09,19.01,209.09
22/07/2026,Broome,ULP,182.22,18.22,200.44
22/07/2026,Broome,E10,,,
22/07/2026,Broome,P95,192.14,19.21,211.36
22/07/2026,Broome,P98,,,
22/07/2026,Broome,DIS,191.15,19.11,210.26
23/07/2026,Hastings,ULP,154.58,15.46,170.04
23/07/2026,Hastings,E10,154.53,15.45,169.98
23/07/2026,Hastings,P95,168.64,16.86,185.51
23/07/2026,Hastings,P98,175.82,17.58,193.40
23/07/2026,Hastings,DIS,187.12,18.71,205.83
23/07/2026,Hastings,PREDIS,189.12,18.91,208.03
23/07/2026,Yarraville,ULP,158.14,15.81,173.96
23/07/2026,Yarraville,E10,156.96,15.70,172.65
23/07/2026,Yarraville,P95,169.93,16.99,186.93
23/07/2026,Yarraville,P98,176.05,17.61,193.66
23/07/2026,Yarraville,DIS,189.63,18.96,208.59
23/07/2026,Yarraville,PREDIS,191.63,19.16,210.79
23/07/2026,Sydney,ULP,153.84,15.38,169.23
23/07/2026,Sydney,E10,153.70,15.37,169.07
23/07/2026,Sydney,P95,169.24,16.92,186.16
23/07/2026,Sydney,P98,177.34,17.73,195.07
23/07/2026,Sydney,DIS,187.32,18.73,206.05
23/07/2026,Sydney,PREDIS,189.32,18.93,208.25
23/07/2026,Brisbane,ULP,156.35,15.64,171.99
23/07/2026,Brisbane,E10,153.89,15.39,169.28
23/07/2026,Brisbane,P95,166.65,16.67,183.32
23/07/2026,Brisbane,P98,180.63,18.06,198.69
23/07/2026,Brisbane,DIS,188.40,18.84,207.24
23/07/2026,Brisbane,PREDIS,190.40,19.04,209.44
23/07/2026,Brisbane,B5,192.05,19.20,211.25
23/07/2026,Gladstone,ULP,161.91,16.19,178.10
23/07/2026,Gladstone,E10,160.96,16.10,177.06
23/07/2026,Gladstone,P95,164.03,16.40,180.43
23/07/2026,Gladstone,P98,,,
23/07/2026,Gladstone,DIS,187.58,18.76,206.34
23/07/2026,Gladstone,PREDIS,189.58,18.96,208.54
23/07/2026,Mackay,ULP,161.75,16.18,177.93
23/07/2026,Mackay,E10,163.33,16.33,179.66
23/07/2026,Mackay,P95,165.51,16.55,182.06
23/07/2026,Mackay,P98,168.44,16.84,185.28
23/07/2026,Mackay,DIS,188.07,18.81,206.88
23/07/2026,Mackay,PREDIS,190.07,19.01,209.08
23/07/2026,Townsville,ULP,161.77,16.18,177.95
23/07/2026,Townsville,E10,162.77,16.28,179.05
23/07/2026,Townsville,P95,173.92,17.39,191.32
23/07/2026,Townsville,P98,191.23,19.12,210.35
23/07/2026,Townsville,DIS,190.24,19.02,209.27
23/07/2026,Townsville,PREDIS,192.24,19.22,211.47
23/07/2026,Cairns,ULP,160.76,16.08,176.84
23/07/2026,Cairns,E10,164.09,16.41,180.50
23/07/2026,Cairns,P95,169.87,16.99,186.86
23/07/2026,Cairns,P98,,,
23/07/2026,Cairns,DIS,188.54,18.85,207.40
23/07/2026,Cairns,PREDIS,190.54,19.05,209.60
23/07/2026,Port Alma,DIS,187.58,18.76,206.34
23/07/2026,Adelaide,ULP,152.79,15.28,168.07
23/07/2026,Adelaide,E10,150.11,15.01,165.12
23/07/2026,Adelaide,P95,161.84,16.18,178.02
23/07/2026,Adelaide,P98,176.31,17.63,193.95
23/07/2026,Adelaide,DIS,183.60,18.36,201.96
23/07/2026,Adelaide,PREDIS,185.60,18.56,204.16
23/07/2026,Perth,ULP,155.16,15.52,170.67
23/07/2026,Perth,E10,,,
23/07/2026,Perth,P95,165.86,16.59,182.45
23/07/2026,Perth,P98,180.72,18.07,198.79
23/07/2026,Perth,DIS,184.66,18.47,203.13
23/07/2026,Perth,PREDIS,186.66,18.67,205.33
23/07/2026,Darwin,ULP,159.15,15.92,175.07
23/07/2026,Darwin,E10,,,
23/07/2026,Darwin,P95,169.83,16.98,186.82
23/07/2026,Darwin,P98,,,
23/07/2026,Darwin,DIS,187.10,18.71,205.81
23/07/2026,Darwin,PREDIS,189.10,18.91,208.01
23/07/2026,Bell Bay,ULP,158.84,15.88,174.72
23/07/2026,Bell Bay,E10,160.51,16.05,176.56
23/07/2026,Bell Bay,P95,168.92,16.89,185.81
23/07/2026,Bell Bay,P98,172.44,17.24,189.68
23/07/2026,Bell Bay,DIS,191.57,19.16,210.73
23/07/2026,Bell Bay,PREDIS,193.57,19.36,212.93
23/07/2026,Broome,ULP,184.55,18.45,203.00
23/07/2026,Broome,E10,,,
23/07/2026,Broome,P95,194.36,19.44,213.80
23/07/2026,Broome,P98,,,
23/07/2026,Broome,DIS,194.63,19.46,214.09
24/07/2026,Hastings,ULP,157.74,15.77,173.52
24/07/2026,Hastings,E10,157.66,15.77,173.43
24/07/2026,Hastings,P95,171.59,17.16,188.75
24/07/2026,Hastings,P98,178.77,17.88,196.65
24/07/2026,Hastings,DIS,190.91,19.09,210.00
24/07/2026,Hastings,PREDIS,192.91,19.29,212.20
24/07/2026,Yarraville,ULP,161.08,16.11,177.19
24/07/2026,Yarraville,E10,159.62,15.96,175.58
24/07/2026,Yarraville,P95,172.89,17.29,190.18
24/07/2026,Yarraville,P98,179.01,17.90,196.91
24/07/2026,Yarraville,DIS,193.42,19.34,212.77
24/07/2026,Yarraville,PREDIS,195.42,19.54,214.97
24/07/2026,Sydney,ULP,157.00,15.70,172.71
24/07/2026,Sydney,E10,156.83,15.68,172.51
24/07/2026,Sydney,P95,172.19,17.22,189.41
24/07/2026,Sydney,P98,180.29,18.03,198.32
24/07/2026,Sydney,DIS,191.11,19.11,210.22
24/07/2026,Sydney,PREDIS,193.11,19.31,212.42
24/07/2026,Brisbane,ULP,159.48,15.95,175.43
24/07/2026,Brisbane,E10,157.02,15.70,172.72
24/07/2026,Brisbane,P95,169.55,16.96,186.51
24/07/2026,Brisbane,P98,183.55,18.35,201.90
24/07/2026,Brisbane,DIS,192.15,19.22,211.37
24/07/2026,Brisbane,PREDIS,194.15,19.42,213.57
24/07/2026,Brisbane,B5,195.80,19.58,215.38
24/07/2026,Gladstone,ULP,165.07,16.51,181.58
24/07/2026,Gladstone,E10,163.81,16.38,180.19
24/07/2026,Gladstone,P95,166.96,16.70,183.66
24/07/2026,Gladstone,P98,,,
24/07/2026,Gladstone,DIS,191.38,19.14,210.51
24/07/2026,Gladstone,PREDIS,193.38,19.34,212.71
24/07/2026,Mackay,ULP,164.92,16.49,181.41
24/07/2026,Mackay,E10,166.18,16.62,182.79
24/07/2026,Mackay,P95,168.47,16.85,185.32
24/07/2026,Mackay,P98,171.39,17.14,188.53
24/07/2026,Mackay,DIS,191.87,19.19,211.05
24/07/2026,Mackay,PREDIS,193.87,19.39,213.25
24/07/2026,Townsville,ULP,164.94,16.49,181.43
24/07/2026,Townsville,E10,165.94,16.59,182.53
24/07/2026,Townsville,P95,176.88,17.69,194.57
24/07/2026,Townsville,P98,194.18,19.42,213.60
24/07/2026,Townsville,DIS,194.04,19.40,213.44
24/07/2026,Townsville,PREDIS,196.04,19.60,215.64
24/07/2026,Cairns,ULP,163.93,16.39,180.32
24/07/2026,Cairns,E10,167.00,16.70,183.70
24/07/2026,Cairns,P95,172.81,17.28,190.09
24/07/2026,Cairns,P98,,,
24/07/2026,Cairns,DIS,192.34,19.23,211.57
24/07/2026,Cairns,PREDIS,194.34,19.43,213.77
24/07/2026,Port Alma,DIS,191.38,19.14,210.51
24/07/2026,Adelaide,ULP,155.96,15.60,171.55
24/07/2026,Adelaide,E10,153.24,15.32,168.57
24/07/2026,Adelaide,P95,164.78,16.48,181.25
24/07/2026,Adelaide,P98,179.27,17.93,197.20
24/07/2026,Adelaide,DIS,187.40,18.74,206.14
24/07/2026,Adelaide,PREDIS,189.40,18.94,208.34
24/07/2026,Perth,ULP,158.32,15.83,174.16
24/07/2026,Perth,E10,,,
24/07/2026,Perth,P95,168.80,16.88,185.68
24/07/2026,Perth,P98,183.68,18.37,202.05
24/07/2026,Perth,DIS,188.46,18.85,207.31
24/07/2026,Perth,PREDIS,190.46,19.05,209.51
24/07/2026,Darwin,ULP,162.32,16.23,178.55
24/07/2026,Darwin,E10,,,
24/07/2026,Darwin,P95,172.79,17.28,190.07
24/07/2026,Darwin,P98,,,
24/07/2026,Darwin,DIS,190.89,19.09,209.98
24/07/2026,Darwin,PREDIS,192.89,19.29,212.18
24/07/2026,Bell Bay,ULP,162.00,16.20,178.20
24/07/2026,Bell Bay,E10,163.63,16.36,180.00
24/07/2026,Bell Bay,P95,171.86,17.19,189.05
24/07/2026,Bell Bay,P98,175.39,17.54,192.92
24/07/2026,Bell Bay,DIS,195.36,19.54,214.89
24/07/2026,Bell Bay,PREDIS,197.36,19.74,217.09
24/07/2026,Broome,ULP,187.64,18.76,206.41
24/07/2026,Broome,E10,,,
24/07/2026,Broome,P95,197.23,19.72,216.95
24/07/2026,Broome,P98,,,
24/07/2026,Broome,DIS,198.41,19.84,218.25
25/07/2026,Hastings,ULP,159.83,15.98,175.81
25/07/2026,Hastings,E10,159.72,15.97,175.70
25/07/2026,Hastings,P95,173.66,17.37,191.02
25/07/2026,Hastings,P98,180.89,18.09,198.97
25/07/2026,Hastings,DIS,192.44,19.24,211.68
25/07/2026,Hastings,PREDIS,194.44,19.44,213.88
25/07/2026,Yarraville,ULP,163.08,16.31,179.39
25/07/2026,Yarraville,E10,161.43,16.14,177.57
25/07/2026,Yarraville,P95,175.02,17.50,192.52
25/07/2026,Yarraville,P98,181.13,18.11,199.24
25/07/2026,Yarraville,DIS,194.96,19.50,214.45
25/07/2026,Yarraville,PREDIS,196.96,19.70,216.65
25/07/2026,Sydney,ULP,159.09,15.91,175.00
25/07/2026,Sydney,E10,158.89,15.89,174.78
25/07/2026,Sydney,P95,174.25,17.43,191.68
25/07/2026,Sydney,P98,182.41,18.24,200.65
25/07/2026,Sydney,DIS,192.64,19.26,211.90
25/07/2026,Sydney,PREDIS,194.64,19.46,214.10
25/07/2026,Brisbane,ULP,161.49,16.15,177.63
25/07/2026,Brisbane,E10,159.03,15.90,174.93
25/07/2026,Brisbane,P95,171.46,17.15,188.60
25/07/2026,Brisbane,P98,185.58,18.56,204.14
25/07/2026,Brisbane,DIS,193.59,19.36,212.95
25/07/2026,Brisbane,PREDIS,195.59,19.56,215.15
25/07/2026,Brisbane,B5,197.24,19.72,216.97
25/07/2026,Gladstone,ULP,167.16,16.72,183.87
25/07/2026,Gladstone,E10,165.68,16.57,182.25
25/07/2026,Gladstone,P95,168.95,16.89,185.84
25/07/2026,Gladstone,P98,,,
25/07/2026,Gladstone,DIS,192.91,19.29,212.20
25/07/2026,Gladstone,PREDIS,194.91,19.49,214.40
25/07/2026,Mackay,ULP,167.01,16.70,183.71
25/07/2026,Mackay,E10,168.05,16.81,184.86
25/07/2026,Mackay,P95,170.60,17.06,187.66
25/07/2026,Mackay,P98,173.51,17.35,190.87
25/07/2026,Mackay,DIS,193.40,19.34,212.74
25/07/2026,Mackay,PREDIS,195.40,19.54,214.94
25/07/2026,Townsville,ULP,167.02,16.70,183.73
25/07/2026,Townsville,E10,168.02,16.80,184.83
25/07/2026,Townsville,P95,179.01,17.90,196.91
25/07/2026,Townsville,P98,196.30,19.63,215.94
25/07/2026,Townsville,DIS,195.57,19.56,215.13
25/07/2026,Townsville,PREDIS,197.57,19.76,217.33
25/07/2026,Cairns,ULP,166.02,16.60,182.62
25/07/2026,Cairns,E10,168.98,16.90,185.87
25/07/2026,Cairns,P95,174.80,17.48,192.28
25/07/2026,Cairns,P98,,,
25/07/2026,Cairns,DIS,193.87,19.39,213.26
25/07/2026,Cairns,PREDIS,195.87,19.59,215.46
25/07/2026,Port Alma,DIS,192.91,19.29,212.20
25/07/2026,Adelaide,ULP,158.05,15.80,173.85
25/07/2026,Adelaide,E10,155.31,15.53,170.84
25/07/2026,Adelaide,P95,166.77,16.68,183.44
25/07/2026,Adelaide,P98,181.39,18.14,199.53
25/07/2026,Adelaide,DIS,188.94,18.89,207.83
25/07/2026,Adelaide,PREDIS,190.94,19.09,210.03
25/07/2026,Perth,ULP,160.41,16.04,176.45
25/07/2026,Perth,E10,,,
25/07/2026,Perth,P95,170.79,17.08,187.87
25/07/2026,Perth,P98,185.80,18.58,204.38
25/07/2026,Perth,DIS,190.00,19.00,209.00
25/07/2026,Perth,PREDIS,192.00,19.20,211.20
25/07/2026,Darwin,ULP,164.42,16.44,180.86
25/07/2026,Darwin,E10,,,
25/07/2026,Darwin,P95,174.92,17.49,192.42
25/07/2026,Darwin,P98,,,
25/07/2026,Darwin,DIS,192.44,19.24,211.68
25/07/2026,Darwin,PREDIS,194.44,19.44,213.88
25/07/2026,Bell Bay,ULP,164.08,16.41,180.49
25/07/2026,Bell Bay,E10,165.69,16.57,182.26
25/07/2026,Bell Bay,P95,173.92,17.39,191.32
25/07/2026,Bell Bay,P98,177.50,17.75,195.25
25/07/2026,Bell Bay,DIS,196.88,19.69,216.57
25/07/2026,Bell Bay,PREDIS,198.88,19.89,218.77
25/07/2026,Broome,ULP,189.63,18.96,208.59
25/07/2026,Broome,E10,,,
25/07/2026,Broome,P95,199.12,19.91,219.03
25/07/2026,Broome,P98,,,
25/07/2026,Broome,DIS,199.93,19.99,219.92
28/07/2026,Hastings,ULP,161.61,16.16,177.77
28/07/2026,Hastings,E10,161.60,16.16,177.76
28/07/2026,Hastings,P95,175.39,17.54,192.93
28/07/2026,Hastings,P98,182.63,18.26,200.90
28/07/2026,Hastings,DIS,194.78,19.48,214.26
28/07/2026,Hastings,PREDIS,196.78,19.68,216.46
28/07/2026,Yarraville,ULP,164.80,16.48,181.28
28/07/2026,Yarraville,E10,162.98,16.30,179.28
28/07/2026,Yarraville,P95,176.78,17.68,194.45
28/07/2026,Yarraville,P98,182.88,18.29,201.17
28/07/2026,Yarraville,DIS,197.31,19.73,217.04
28/07/2026,Yarraville,PREDIS,199.31,19.93,219.24
28/07/2026,Sydney,ULP,160.87,16.09,176.96
28/07/2026,Sydney,E10,160.77,16.08,176.84
28/07/2026,Sydney,P95,175.99,17.60,193.58
28/07/2026,Sydney,P98,184.15,18.42,202.57
28/07/2026,Sydney,DIS,194.98,19.50,214.48
28/07/2026,Sydney,PREDIS,196.98,19.70,216.68
28/07/2026,Brisbane,ULP,163.16,16.32,179.48
28/07/2026,Brisbane,E10,160.70,16.07,176.77
28/07/2026,Brisbane,P95,173.06,17.31,190.37
28/07/2026,Brisbane,P98,187.22,18.72,205.94
28/07/2026,Brisbane,DIS,195.81,19.58,215.39
28/07/2026,Brisbane,PREDIS,197.81,19.78,217.59
28/07/2026,Brisbane,B5,199.46,19.95,219.41
28/07/2026,Gladstone,ULP,168.94,16.89,185.83
28/07/2026,Gladstone,E10,167.29,16.73,184.02
28/07/2026,Gladstone,P95,170.66,17.07,187.73
28/07/2026,Gladstone,P98,,,
28/07/2026,Gladstone,DIS,195.26,19.53,214.78
28/07/2026,Gladstone,PREDIS,197.26,19.73,216.98
28/07/2026,Mackay,ULP,168.79,16.88,185.67
28/07/2026,Mackay,E10,169.66,16.97,186.62
28/07/2026,Mackay,P95,172.35,17.23,189.58
28/07/2026,Mackay,P98,175.26,17.53,192.79
28/07/2026,Mackay,DIS,195.75,19.57,215.32
28/07/2026,Mackay,PREDIS,197.75,19.77,217.52
28/07/2026,Townsville,ULP,168.81,16.88,185.69
28/07/2026,Townsville,E10,169.81,16.98,186.79
28/07/2026,Townsville,P95,180.76,18.08,198.83
28/07/2026,Townsville,P98,198.05,19.81,217.86
28/07/2026,Townsville,DIS,197.92,19.79,217.71
28/07/2026,Townsville,PREDIS,199.92,19.99,219.91
28/07/2026,Cairns,ULP,167.80,16.78,184.59
28/07/2026,Cairns,E10,170.67,17.07,187.74
28/07/2026,Cairns,P95,176.52,17.65,194.17
28/07/2026,Cairns,P98,,,
28/07/2026,Cairns,DIS,196.22,19.62,215.84
28/07/2026,Cairns,PREDIS,198.22,19.82,218.04
28/07/2026,Port Alma,DIS,195.26,19.53,214.78
28/07/2026,Adelaide,ULP,159.84,15.98,175.82
28/07/2026,Adelaide,E10,157.19,15.72,172.91
28/07/2026,Adelaide,P95,168.48,16.85,185.33
28/07/2026,Adelaide,P98,183.14,18.31,201.46
28/07/2026,Adelaide,DIS,191.29,19.13,210.41
28/07/2026,Adelaide,PREDIS,193.29,19.33,212.61
28/07/2026,Perth,ULP,162.20,16.22,178.42
28/07/2026,Perth,E10,,,
28/07/2026,Perth,P95,172.51,17.25,189.76
28/07/2026,Perth,P98,187.55,18.76,206.31
28/07/2026,Perth,DIS,192.36,19.24,211.60
28/07/2026,Perth,PREDIS,194.36,19.44,213.80
28/07/2026,Darwin,ULP,166.21,16.62,182.83
28/07/2026,Darwin,E10,,,
28/07/2026,Darwin,P95,176.68,17.67,194.35
28/07/2026,Darwin,P98,,,
28/07/2026,Darwin,DIS,194.79,19.48,214.27
28/07/2026,Darwin,PREDIS,196.79,19.68,216.47
28/07/2026,Bell Bay,ULP,165.86,16.59,182.44
28/07/2026,Bell Bay,E10,167.56,16.76,184.32
28/07/2026,Bell Bay,P95,175.65,17.57,193.22
28/07/2026,Bell Bay,P98,179.24,17.92,197.16
28/07/2026,Bell Bay,DIS,199.21,19.92,219.13
28/07/2026,Bell Bay,PREDIS,201.21,20.12,221.33
28/07/2026,Broome,ULP,191.30,19.13,210.43
28/07/2026,Broome,E10,,,
28/07/2026,Broome,P95,200.72,20.07,220.79
28/07/2026,Broome,P98,,,
28/07/2026,Broome,DIS,202.26,20.23,222.48
29/07/2026,Hastings,ULP,162.86,16.29,179.15
29/07/2026,Hastings,E10,162.83,16.28,179.12
29/07/2026,Hastings,P95,176.66,17.67,194.32
29/07/2026,Hastings,P98,183.87,18.39,202.25
29/07/2026,Hastings,DIS,196.45,19.64,216.09
29/07/2026,Hastings,PREDIS,198.45,19.84,218.29
29/07/2026,Yarraville,ULP,166.14,16.61,182.75
29/07/2026,Yarraville,E10,164.19,16.42,180.61
29/07/2026,Yarraville,P95,178.02,17.80,195.82
29/07/2026,Yarraville,P98,184.13,18.41,202.54
29/07/2026,Yarraville,DIS,198.99,19.90,218.89
29/07/2026,Yarraville,PREDIS,200.99,20.10,221.09
29/07/2026,Sydney,ULP,162.12,16.21,178.33
29/07/2026,Sydney,E10,162.00,16.20,178.20
29/07/2026,Sydney,P95,177.25,17.73,194.98
29/07/2026,Sydney,P98,185.39,18.54,203.93
29/07/2026,Sydney,DIS,196.65,19.66,216.31
29/07/2026,Sydney,PREDIS,198.65,19.86,218.51
29/07/2026,Brisbane,ULP,164.36,16.44,180.79
29/07/2026,Brisbane,E10,161.90,16.19,178.09
29/07/2026,Brisbane,P95,174.33,17.43,191.77
29/07/2026,Brisbane,P98,188.40,18.84,207.24
29/07/2026,Brisbane,DIS,197.42,19.74,217.16
29/07/2026,Brisbane,PREDIS,199.42,19.94,219.36
29/07/2026,Brisbane,B5,201.07,20.11,221.18
29/07/2026,Gladstone,ULP,170.19,17.02,187.21
29/07/2026,Gladstone,E10,168.41,16.84,185.25
29/07/2026,Gladstone,P95,171.98,17.20,189.18
29/07/2026,Gladstone,P98,,,
29/07/2026,Gladstone,DIS,196.93,19.69,216.63
29/07/2026,Gladstone,PREDIS,198.93,19.89,218.83
29/07/2026,Mackay,ULP,170.04,17.00,187.05
29/07/2026,Mackay,E10,170.79,17.08,187.86
29/07/2026,Mackay,P95,173.58,17.36,190.94
29/07/2026,Mackay,P98,176.50,17.65,194.15
29/07/2026,Mackay,DIS,197.43,19.74,217.17
29/07/2026,Mackay,PREDIS,199.43,19.94,219.37
29/07/2026,Townsville,ULP,170.06,17.01,187.07
29/07/2026,Townsville,E10,171.06,17.11,188.17
29/07/2026,Townsville,P95,181.99,18.20,200.19
29/07/2026,Townsville,P98,199.29,19.93,219.22
29/07/2026,Townsville,DIS,199.59,19.96,219.55
29/07/2026,Townsville,PREDIS,201.59,20.16,221.75
29/07/2026,Cairns,ULP,169.06,16.91,185.97
29/07/2026,Cairns,E10,171.99,17.20,189.19
29/07/2026,Cairns,P95,177.85,17.78,195.63
29/07/2026,Cairns,P98,,,
29/07/2026,Cairns,DIS,197.89,19.79,217.68
29/07/2026,Cairns,PREDIS,199.89,19.99,219.88
29/07/2026,Port Alma,DIS,196.93,19.69,216.63
29/07/2026,Adelaide,ULP,161.10,16.11,177.21
29/07/2026,Adelaide,E10,158.44,15.84,174.28
29/07/2026,Adelaide,P95,169.82,16.98,186.80
29/07/2026,Adelaide,P98,184.39,18.44,202.82
29/07/2026,Adelaide,DIS,192.97,19.30,212.27
29/07/2026,Adelaide,PREDIS,194.97,19.50,214.47
29/07/2026,Perth,ULP,163.46,16.35,179.81
29/07/2026,Perth,E10,,,
29/07/2026,Perth,P95,173.84,17.38,191.22
29/07/2026,Perth,P98,188.79,18.88,207.67
29/07/2026,Perth,DIS,194.05,19.41,213.46
29/07/2026,Perth,PREDIS,196.05,19.61,215.66
29/07/2026,Darwin,ULP,167.48,16.75,184.23
29/07/2026,Darwin,E10,,,
29/07/2026,Darwin,P95,177.94,17.79,195.73
29/07/2026,Darwin,P98,,,
29/07/2026,Darwin,DIS,196.48,19.65,216.13
29/07/2026,Darwin,PREDIS,198.48,19.85,218.33
29/07/2026,Bell Bay,ULP,167.10,16.71,183.81
29/07/2026,Bell Bay,E10,168.79,16.88,185.67
29/07/2026,Bell Bay,P95,176.91,17.69,194.60
29/07/2026,Bell Bay,P98,180.46,18.05,198.51
29/07/2026,Bell Bay,DIS,200.87,20.09,220.96
29/07/2026,Bell Bay,PREDIS,202.87,20.29,223.16
29/07/2026,Broome,ULP,192.39,19.24,211.63
29/07/2026,Broome,E10,,,
29/07/2026,Broome,P95,201.88,20.19,222.07
29/07/2026,Broome,P98,,,
29/07/2026,Broome,DIS,203.91,20.39,224.30
30/07/2026,Hastings,ULP,163.71,16.37,180.08
30/07/2026,Hastings,E10,163.68,16.37,180.04
30/07/2026,Hastings,P95,177.38,17.74,195.12
30/07/2026,Hastings,P98,184.55,18.45,203.00
30/07/2026,Hastings,DIS,197.16,19.72,216.87
30/07/2026,Hastings,PREDIS,199.16,19.92,219.07
